# BUSCO version is: 3.0.2 
# The lineage dataset is: metazoa_odb9 (Creation date: 2016-02-13, number of species: 8, number of BUSCOs: 982)
# To reproduce this run: python /home/banaeiak/miniconda3/envs/Busco/bin/run_BUSCO.py -i HAEM_V3.3.chr.fa -o HAEM_V3.3.chr.faBuscoResult.txt -l ../Database/nematoda_odb9/ -m genome -c 4 -sp caenorhabditis
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG091H08X9	Complete	hcontortus_4_chr1_Celeg_TT	5393350	5395708	218.8	129
EOG091H08XO	Complete	hcontortus_1_chr4_Celeg_TT	41046253	41049154	277.2	144
EOG091H08YC	Complete	hcontortus_1_chr4_Celeg_TT	37661564	37663270	254.6	121
EOG091H08YD	Complete	hcontortus_5_chr3_Celeg_TT	40369350	40372528	179.7	102
EOG091H08YO	Complete	hcontortus_2_chr5_Celeg_TT	44641243	44644281	274.6	124
EOG091H0905	Complete	hcontortus_3_chr2_Celeg_TT	3008681	3015685	246.4	245
EOG091H090O	Duplicated	hcontortus_5_chr3_Celeg_TT	41552235	41553911	298.3	204
EOG091H090O	Duplicated	hcontortus_5_chr3_Celeg_TT	41556375	41557941	319.3	210
EOG091H090O	Duplicated	hcontortus_5_chr3_Celeg_TT	41560895	41562109	333.7	203
EOG091H091T	Complete	hcontortus_5_chr3_Celeg_TT	5471098	5479136	156.3	77
EOG091H0924	Complete	hcontortus_4_chr1_Celeg_TT	4083518	4085862	172.2	128
EOG091H092P	Complete	hcontortus_1_chr4_Celeg_TT	33016196	33020554	279.8	132
EOG091H0944	Complete	hcontortus_7_chrX_Celeg_Tb	7582176	7584404	147.3	89
EOG091H0949	Complete	hcontortus_2_chr5_Celeg_TT	10446030	10448789	72.4	248
EOG091H094D	Complete	hcontortus_3_chr2_Celeg_TT	38569573	38570454	245.3	134
EOG091H094E	Fragmented	hcontortus_1_chr4_Celeg_TT	48710921	48713078	262.2	142
EOG091H095K	Complete	hcontortus_1_chr4_Celeg_TT	50184043	50186011	130.1	122
EOG091H096T	Complete	hcontortus_1_chr4_Celeg_TT	13957102	13958286	204.1	122
EOG091H097R	Complete	hcontortus_4_chr1_Celeg_TT	23068453	23071465	219.7	136
EOG091H097W	Complete	hcontortus_4_chr1_Celeg_TT	23379501	23384054	191.0	116
EOG091H0982	Complete	hcontortus_1_chr4_Celeg_TT	14754364	14758244	216.9	111
EOG091H098B	Complete	hcontortus_1_chr4_Celeg_TT	51090832	51095880	121.9	124
EOG091H098G	Complete	hcontortus_7_chrX_Celeg_Tb	2967019	2967970	285.6	174
EOG091H0999	Missing
EOG091H09AA	Complete	hcontortus_4_chr1_Celeg_TT	35903427	35905549	256.1	130
EOG091H09BG	Complete	hcontortus_5_chr3_Celeg_TT	5386878	5391038	119.9	84
EOG091H09CM	Complete	hcontortus_4_chr1_Celeg_TT	34914927	34915961	195.2	117
EOG091H09D9	Complete	hcontortus_2_chr5_Celeg_TT	43618888	43622886	241.5	186
EOG091H09DN	Complete	hcontortus_5_chr3_Celeg_TT	5589811	5591801	114.2	116
EOG091H09DW	Complete	hcontortus_4_chr1_Celeg_TT	35859900	35864648	119.1	127
EOG091H09E6	Complete	hcontortus_2_chr5_Celeg_TT	2433411	2434772	204.1	103
EOG091H09EO	Complete	hcontortus_2_chr5_Celeg_TT	4811399	4814387	190.2	156
EOG091H09G2	Fragmented	hcontortus_5_chr3_Celeg_TT	32304372	32309823	209.0	115
EOG091H09GT	Fragmented	hcontortus_4_chr1_Celeg_TT	44807978	44813038	166.5	120
EOG091H09I7	Missing
EOG091H09IG	Fragmented	hcontortus_4_chr1_Celeg_TT	24367371	24369655	164.1	104
EOG091H09LY	Complete	hcontortus_1_chr4_Celeg_TT	16809380	16811539	171.3	106
EOG091H09M5	Complete	hcontortus_7_chrX_Celeg_Tb	214924	218962	126.5	100
EOG091H09OH	Complete	hcontortus_1_chr4_Celeg_TT	19401800	19403157	133.6	106
EOG091H09QA	Complete	hcontortus_5_chr3_Celeg_TT	2086202	2087409	229.1	105
EOG091H09S6	Complete	hcontortus_3_chr2_Celeg_TT	38777008	38779204	215.1	154
EOG091H09U1	Complete	hcontortus_5_chr3_Celeg_TT	4694494	4696694	163.6	99
EOG091H09U2	Complete	hcontortus_6_chrX_Celeg_Ta	3769195	3770679	190.7	128
EOG091H09UD	Complete	hcontortus_1_chr4_Celeg_TT	34911474	34912223	157.3	109
EOG091H09UU	Complete	hcontortus_5_chr3_Celeg_TT	40700273	40701497	145.9	105
EOG091H09V4	Complete	hcontortus_4_chr1_Celeg_TT	13743365	13748531	201.0	101
EOG091H09VW	Complete	hcontortus_3_chr2_Celeg_TT	40179573	40183962	259.0	493
EOG091H09VX	Complete	hcontortus_2_chr5_Celeg_TT	38968576	38970462	130.8	86
EOG091H09XJ	Complete	hcontortus_4_chr1_Celeg_TT	14822097	14824175	156.2	90
EOG091H09XO	Complete	hcontortus_6_chrX_Celeg_Ta	8265990	8269965	124.0	110
EOG091H09Y8	Complete	hcontortus_3_chr2_Celeg_TT	37063707	37065663	200.5	100
EOG091H09YI	Complete	hcontortus_2_chr5_Celeg_TT	5382703	5390931	135.0	69
EOG091H09YU	Fragmented	hcontortus_5_chr3_Celeg_TT	29511202	29517957	198.8	193
EOG091H09YV	Complete	hcontortus_2_chr5_Celeg_TT	10927952	10930289	142.1	103
EOG091H0A01	Complete	hcontortus_4_chr1_Celeg_TT	9470999	9472323	167.7	119
EOG091H0A24	Complete	hcontortus_4_chr1_Celeg_TT	26933590	26937638	196.2	109
EOG091H0A3K	Complete	hcontortus_3_chr2_Celeg_TT	24339047	24344430	143.0	82
EOG091H0A4V	Complete	hcontortus_5_chr3_Celeg_TT	27232088	27237990	158.9	106
EOG091H0A6R	Complete	hcontortus_3_chr2_Celeg_TT	41217249	41218383	235.2	127
EOG091H0A7P	Complete	hcontortus_6_chrX_Celeg_Ta	19726552	19730652	211.5	107
EOG091H0A8G	Complete	hcontortus_5_chr3_Celeg_TT	22138522	22140230	179.1	95
EOG091H0A9P	Complete	hcontortus_4_chr1_Celeg_TT	37410851	37411838	118.9	82
EOG091H0AB9	Complete	hcontortus_4_chr1_Celeg_TT	26297408	26300005	106.3	86
EOG091H0ABO	Complete	hcontortus_5_chr3_Celeg_TT	8894917	8895534	133.7	83
EOG091H0ACD	Missing
EOG091H0ACF	Complete	hcontortus_5_chr3_Celeg_TT	35576607	35582055	95.7	231
EOG091H0AEC	Complete	hcontortus_1_chr4_Celeg_TT	2736422	2737148	162.9	95
EOG091H0AFS	Fragmented	hcontortus_3_chr2_Celeg_TT	43787084	43789087	123.2	72
EOG091H0AIZ	Fragmented	hcontortus_1_chr4_Celeg_TT	22632853	22637089	107.6	72
EOG091H0AJN	Complete	hcontortus_5_chr3_Celeg_TT	14140686	14142863	190.2	76
EOG091H0AMN	Complete	hcontortus_5_chr3_Celeg_TT	11778491	11781637	113.1	85
EOG091H0AO9	Complete	hcontortus_3_chr2_Celeg_TT	35260635	35266889	151.0	292
EOG091H0AOW	Complete	hcontortus_5_chr3_Celeg_TT	7902519	7903223	141.5	73
EOG091H0APK	Complete	hcontortus_4_chr1_Celeg_TT	42065498	42066772	175.7	114
EOG091H0ARC	Complete	hcontortus_4_chr1_Celeg_TT	26076970	26082513	96.7	106
EOG091H0ARY	Complete	hcontortus_5_chr3_Celeg_TT	17124939	17131021	168.6	76
EOG091H0ATF	Fragmented	hcontortus_5_chr3_Celeg_TT	24641468	24641797	162.1	78
EOG091H0AUJ	Complete	hcontortus_5_chr3_Celeg_TT	34147740	34148551	116.4	81
EOG091H0AYQ	Complete	hcontortus_2_chr5_Celeg_TT	23675260	23677581	100.0	101
EOG091H0AZL	Complete	hcontortus_4_chr1_Celeg_TT	14762376	14763004	134.6	70
EOG091H0AZT	Complete	hcontortus_4_chr1_Celeg_TT	43232830	43233605	157.3	85
EOG091H0B1C	Complete	hcontortus_1_chr4_Celeg_TT	39772736	39774028	159.3	100
EOG091H0B4K	Complete	hcontortus_5_chr3_Celeg_TT	23338748	23342596	164.3	98
EOG091H0B5N	Complete	hcontortus_7_chrX_Celeg_Tb	8164387	8166079	98.3	41
EOG091H0B5Y	Complete	hcontortus_4_chr1_Celeg_TT	38199381	38200946	130.2	61
EOG091H0B69	Complete	hcontortus_5_chr3_Celeg_TT	21368480	21373037	154.8	279
EOG091H0B7O	Complete	hcontortus_2_chr5_Celeg_TT	7573648	7575944	179.4	88
EOG091H0BAA	Fragmented	hcontortus_4_chr1_Celeg_TT	1998125	2000052	111.6	55
EOG091H0BC8	Complete	hcontortus_4_chr1_Celeg_TT	10978695	10979438	162.6	93
EOG091H0BO8	Missing
